repo,file_path,duration_days,event,init_cc,cc_lm,cc_slope,loc_lm,loc_delta,mi_lm,n_authors,lm_days,nesting_lm,comment_ratio_lm,docstring_ratio_lm,max_params_lm,n_except_lm,fan_in_lm,fan_out_lm
streamlit,lib/streamlit/ReportQueue.py,301,1,4.0,4.0,0.0,121,-1,63.74070068819394,2,4,4.0,0.07291666666666667,0.9230769230769231,2.0,0.0,0,3
streamlit,lib/streamlit/ScriptRunner.py,2,1,5.0,5.0,0.0,246,-1,59.80501668582806,1,16,5.0,0.15873015873015872,0.23809523809523808,3.0,3.0,0,9
streamlit,lib/streamlit/Server.py,36,0,8.0,8.0,0.0,398,45,38.84493338318998,1,1,7.0,0.09210526315789473,0.15789473684210525,3.0,2.0,0,7
streamlit,lib/streamlit/VegaLiteChart.py,104,0,5.0,4.0,-1.0,456,26,68.10950964311466,1,1,4.0,0.11557788944723618,0.625,4.0,0.0,0,5
streamlit,lib/streamlit/__init__.py,1,1,1.0,1.0,0.0,20,2,96.74060659929857,2,31,1.0,0.2,0.0,0.0,0.0,64,5
streamlit,lib/streamlit/__main__.py,69,1,3.0,3.0,0.0,75,22,68.34210420632316,2,31,2.0,0.03571428571428571,0.5,3.0,0.0,0,8
streamlit,lib/streamlit/bootstrap.py,8,1,2.0,2.0,0.0,120,32,83.51590296624994,1,34,3.0,0.20689655172413793,0.42857142857142855,2.0,0.0,0,5
streamlit,lib/streamlit/caching.py,336,0,4.0,4.0,0.0,166,11,67.81679615007799,2,1,5.0,0.5918367346938775,1.0,1.0,3.0,0,9
streamlit,lib/streamlit/caseconverters.py,136,0,3.0,2.0,-1.0,33,-15,91.69064303160826,2,7,2.0,0.038461538461538464,0.75,1.0,0.0,9,1
streamlit,lib/streamlit/chartconfig.py,58,0,2.0,2.0,0.0,184,2,83.10641878209148,2,18,1.0,0.11464968152866242,0.5,2.0,0.0,4,2
streamlit,lib/streamlit/compatibility.py,332,0,6.0,6.0,0.0,62,6,83.15935952472444,1,1,2.0,0.2127659574468085,1.0,1.0,0.0,0,6
streamlit,lib/streamlit/config.py,1,1,3.0,3.0,0.0,84,7,82.78072780761539,1,33,3.0,0.07142857142857142,1.0,3.0,0.0,0,7
streamlit,lib/streamlit/credentials.py,1,1,3.0,4.0,1.0,87,56,65.6830534458317,1,1,3.0,0.016129032258064516,0.6666666666666666,2.0,1.0,0,7
streamlit,lib/streamlit/data_frame_proto.py,138,1,11.0,11.0,0.0,193,0,54.060236393015686,1,22,8.0,0.1,1.0,2.0,0.0,0,3
streamlit,lib/streamlit/dicttools.py,67,1,4.0,4.0,0.0,56,0,77.96005524120557,1,2,4.0,0.28888888888888886,0.5,2.0,0.0,0,2
streamlit,lib/streamlit/elements/data_frame_proto.py,21,0,14.0,14.0,0.0,496,-10,40.59655411273595,2,9,8.0,0.1506172839506173,0.8421052631578947,3.0,0.0,0,6
streamlit,lib/streamlit/forward_msg_proto.py,14,0,1.0,2.0,1.0,103,21,79.5528272886581,1,2,2.0,0.04878048780487805,0.8571428571428571,4.0,0.0,0,2
streamlit,lib/streamlit/generic_binary_proto.py,122,0,6.0,7.0,1.0,45,5,85.14311333069523,1,33,7.0,0.10810810810810811,0.5,2.0,0.0,0,6
streamlit,lib/streamlit/hello.py,25,0,2.0,2.0,0.0,58,0,86.60765155031459,1,6,2.0,0.16666666666666666,0.5,0.0,0.0,0,4
streamlit,lib/streamlit/image_proto.py,315,0,7.0,6.0,-1.0,98,10,68.0626663328214,2,2,6.0,0.047619047619047616,1.0,4.0,0.0,0,4
streamlit,lib/streamlit/io.py,1,0,8.0,8.0,0.0,185,3,70.77546085706598,1,33,8.0,0.08860759493670886,0.5714285714285714,1.0,2.0,9,9
streamlit,lib/streamlit/logger.py,258,0,13.0,13.0,0.0,121,11,53.31074850937399,2,1,6.0,0.056179775280898875,1.0,1.0,0.0,0,5
streamlit,lib/streamlit/magic.py,6,0,8.0,8.0,0.0,137,-22,71.39191685081288,1,4,4.0,0.19230769230769232,0.7142857142857143,2.0,0.0,0,1
streamlit,lib/streamlit/process_runner.py,19,0,8.0,8.0,0.0,213,11,65.7550423382735,2,75,3.0,0.24050632911392406,0.5714285714285714,2.0,1.0,0,6
streamlit,lib/streamlit/proxy/BrowserWebSocket.py,171,0,8.0,8.0,0.0,195,0,50.60687336238518,1,1,5.0,0.06832298136645963,0.7692307692307693,4.0,6.0,1,3
streamlit,lib/streamlit/proxy/ClientWebSocket.py,1,1,3.0,3.0,0.0,97,0,86.34475529042174,1,1,3.0,0.1375,1.0,2.0,0.0,1,5
streamlit,lib/streamlit/proxy/FSObserver.py,102,0,3.0,3.0,0.0,210,0,67.752635503093,1,1,2.0,0.05194805194805195,0.9230769230769231,3.0,1.0,0,4
streamlit,lib/streamlit/proxy/LocalWebSocket.py,160,0,6.0,6.0,0.0,96,-3,78.69839722437848,1,1,4.0,0.08860759493670886,0.7142857142857143,2.0,0.0,1,5
streamlit,lib/streamlit/proxy/Proxy.py,18,1,3.0,3.0,0.0,228,-3,66.07173121373249,1,1,3.0,0.12637362637362637,0.8461538461538461,3.0,1.0,1,3
streamlit,lib/streamlit/proxy/ProxyConnection.py,291,0,3.0,3.0,0.0,96,16,78.84365331593422,1,15,2.0,0.13157894736842105,0.9,3.0,0.0,1,3
streamlit,lib/streamlit/proxy/ReportSession.py,12,0,7.0,6.0,-1.0,219,89,64.79534890185194,1,1,3.0,0.027777777777777776,0.8823529411764706,2.0,1.0,0,5
streamlit,lib/streamlit/proxy/__main__.py,326,0,1.0,1.0,0.0,28,5,98.18617045125916,1,1,1.0,0.05,1.0,0.0,0.0,0,2
streamlit,lib/streamlit/proxy/process_runner.py,1,1,4.0,4.0,0.0,140,0,75.86962120146346,1,1,3.0,0.13131313131313133,0.375,3.0,0.0,0,6
streamlit,lib/streamlit/proxy/proxy_util.py,17,1,4.0,5.0,1.0,62,-66,80.64986038419343,1,1,2.0,0.13333333333333333,1.0,1.0,0.0,0,3
streamlit,lib/streamlit/proxy/storage/AbstractStorage.py,2,1,4.0,4.0,0.0,130,1,80.37503965034298,1,1,4.0,0.041666666666666664,1.0,4.0,0.0,0,6
streamlit,lib/streamlit/proxy/storage/FileStorage.py,101,0,4.0,4.0,0.0,78,1,67.40073365399789,1,1,3.0,0.05263157894736842,0.6666666666666666,4.0,1.0,0,5
streamlit,lib/streamlit/proxy/storage/S3Storage.py,17,1,8.0,8.0,0.0,173,9,56.92495306337846,1,1,3.0,0.08391608391608392,0.7,4.0,3.0,0,9
streamlit,lib/streamlit/st.py,1,0,8.0,8.0,0.0,212,6,71.13382269660546,1,1,8.0,0.1270718232044199,0.5714285714285714,1.0,2.0,0,11
streamlit,lib/streamlit/streamlit_msg_proto.py,282,0,6.0,6.0,0.0,52,13,83.93908844518279,1,26,4.0,0.044444444444444446,0.6666666666666666,2.0,1.0,0,6
streamlit,lib/streamlit/util.py,198,1,3.0,3.0,0.0,169,2,67.37464607762573,1,30,7.0,0.3586206896551724,0.625,3.0,1.0,0,5
streamlit,lib/tests/conftest.py,57,0,1.0,1.0,0.0,46,1,100.0,2,97,1.0,0.0,1.0,0.0,0.0,0,6
streamlit,lib/tests/streamlit/ConfigOption_test.py,96,0,2.0,2.0,0.0,77,-5,53.154506030351165,1,63,3.0,0.0,0.18181818181818182,1.0,0.0,0,3
streamlit,lib/tests/streamlit/Proxy/ReportSession_test.py,31,0,2.0,2.0,0.0,118,36,74.325800031904,1,1,1.0,0.15384615384615385,0.7,1.0,0.0,0,4
streamlit,lib/tests/streamlit/add_rows_test.py,37,0,2.0,3.0,1.0,203,11,64.84582606158226,1,20,2.0,0.2088607594936709,0.9090909090909091,1.0,0.0,0,4
streamlit,lib/tests/streamlit/altair_test.py,72,0,2.0,2.0,0.0,50,-1,81.99367963301029,1,11,1.0,0.05405405405405406,1.0,1.0,0.0,0,6
streamlit,lib/tests/streamlit/bokeh_test.py,1,0,2.0,2.0,0.0,32,9,83.19180655330908,2,17,2.0,0.047619047619047616,0.6,1.0,0.0,0,3
streamlit,lib/tests/streamlit/config_test.py,190,0,2.0,2.0,0.0,75,29,100.0,1,1,2.0,0.2,1.0,1.0,0.0,0,2
streamlit,lib/tests/streamlit/credentials_test.py,11,0,2.0,2.0,0.0,116,76,100.0,1,1,3.0,0.0,1.0,1.0,0.0,0,5
streamlit,lib/tests/streamlit/data_frame_proto_test.py,34,0,2.0,2.0,0.0,691,468,52.722673849318376,1,1,2.0,0.1154562383612663,0.95,2.0,0.0,0,9
streamlit,lib/tests/streamlit/dataframe_coercion_test.py,24,0,2.0,2.0,0.0,43,1,100.0,2,33,1.0,0.058823529411764705,0.8,1.0,0.0,0,5
streamlit,lib/tests/streamlit/dataframe_styling_test.py,62,0,3.0,3.0,0.0,175,38,58.802232626708594,1,1,3.0,0.022556390977443608,0.9375,4.0,0.0,0,5
streamlit,lib/tests/streamlit/deck_gl_test.py,1,0,2.0,2.0,0.0,51,6,75.92037746295223,1,69,2.0,0.05555555555555555,0.6666666666666666,1.0,0.0,0,5
streamlit,lib/tests/streamlit/delta_generator_test.py,214,0,2.0,2.0,0.0,165,0,100.0,3,120,2.0,0.05084745762711865,0.9444444444444444,2.0,0.0,0,3
streamlit,lib/tests/streamlit/doc_string_test.py,79,0,3.0,3.0,0.0,152,0,51.8288260404695,2,20,2.0,0.023809523809523808,0.9166666666666666,2.0,0.0,0,4
streamlit,lib/tests/streamlit/help_test.py,3,0,3.0,3.0,0.0,142,0,51.27059527824046,1,1,2.0,0.017391304347826087,0.9166666666666666,2.0,0.0,0,4
streamlit,lib/tests/streamlit/image_proto_test.py,29,0,2.0,2.0,0.0,99,0,100.0,2,18,2.0,0.05194805194805195,1.0,1.0,0.0,0,4
streamlit,lib/tests/streamlit/logger_test.py,88,0,3.0,3.0,0.0,92,6,82.09780473786913,3,246,2.0,0.4430379746835443,1.0,1.0,0.0,0,4
streamlit,lib/tests/streamlit/streamlit_test.py,57,0,3.0,3.0,0.0,64,38,83.11888175100879,1,26,3.0,0.043478260869565216,0.7777777777777778,1.0,0.0,0,4
streamlit,lib/tests/streamlit/util_test.py,151,0,2.0,2.0,0.0,27,1,100.0,2,28,1.0,0.16666666666666666,1.0,1.0,0.0,0,4
streamlit,lib/tests/streamlit/vega_lite_test.py,72,0,2.0,2.0,0.0,154,-1,50.97500591595027,1,12,1.0,0.01639344262295082,1.0,1.0,0.0,0,5
streamlit,local/server/streamlet/local/Notebook.py,6,1,2.0,2.0,0.0,170,31,67.04177817383703,1,1,4.0,0.14788732394366197,0.3888888888888889,4.0,1.0,1,9
streamlit,local/server/streamlet/local/Proxy.py,2,1,2.0,3.0,1.0,165,24,72.60928418450015,1,1,3.0,0.3283582089552239,0.6363636363636364,2.0,0.0,0,5
streamlit,local/server/streamlet/local/chartconfig.py,13,0,2.0,2.0,0.0,135,14,91.13807881157898,1,1,1.0,0.1724137931034483,0.4,2.0,0.0,1,2
streamlit,local/server/streamlit/local/Chart.py,2,0,9.0,9.0,0.0,261,-1,60.68823011038377,2,2,5.0,0.04040404040404041,0.7272727272727273,5.0,0.0,1,5
streamlit,local/server/streamlit/local/Proxy.py,29,1,7.0,7.0,0.0,158,4,66.4793740346203,1,3,5.0,0.17692307692307693,0.6363636363636364,2.0,1.0,0,5
streamlit,local/server/streamlit/local/caching.py,13,0,4.0,4.0,0.0,147,-13,67.43149236468587,1,4,5.0,0.6,1.0,1.0,3.0,0,7
streamlit,local/server/streamlit/local/chartconfig.py,9,0,2.0,2.0,0.0,136,-56,91.08907840433967,1,1,1.0,0.17094017094017094,0.4,2.0,0.0,2,2
streamlit,local/server/streamlit/local/connection.py,7,1,3.0,3.0,0.0,188,-26,68.99613781519393,1,3,3.0,0.11392405063291139,0.7894736842105263,2.0,2.0,0,8
streamlit,local/server/streamlit/local/io.py,1,1,1.0,1.0,0.0,23,9,100.0,1,1,4.0,0.25,0.3333333333333333,1.0,0.0,8,2
streamlit,local/server/streamlit/local/reference.py,15,0,2.0,2.0,0.0,346,62,65.08562657419102,1,1,2.0,0.488135593220339,0.11764705882352941,1.0,0.0,0,11
streamlit,mnist-cnn.py,54,0,2.0,2.0,0.0,110,0,81.6515141888785,1,1,1.0,0.3023255813953488,0.0,3.0,0.0,0,4
streamlit,scripts/create_streamlit_cloudformation_template.py,29,0,7.0,7.0,0.0,350,3,59.132724856740474,1,6,4.0,0.05128205128205128,0.5384615384615384,1.0,2.0,0,6
streamlit,shared/server/DeltaGenerator.py,26,1,6.0,6.0,0.0,214,10,63.679032558153786,2,31,4.0,0.028089887640449437,0.5714285714285714,4.0,0.0,0,3
streamlit,shared/server/NotebookQueue.py,5,0,4.0,4.0,0.0,74,11,72.03293165026433,1,32,4.0,0.03389830508474576,1.0,2.0,0.0,0,2
streamlit,shared/server/ReportQueue.py,3,0,4.0,4.0,0.0,111,38,66.07344718167406,1,27,4.0,0.07954545454545454,1.0,2.0,0.0,0,2
streamlit,shared/server/config.py,42,0,4.0,3.0,-1.0,23,-3,100.0,1,3,3.0,0.0,1.0,0.0,0.0,0,1
streamlit,shared/server/data_frame_proto.py,2,1,8.0,8.0,0.0,175,0,58.043758133077056,1,2,6.0,0.1118421052631579,1.0,2.0,0.0,0,2
streamlit,shared/server/streamlit_msg_proto.py,30,0,6.0,6.0,0.0,33,1,82.2428652916331,1,2,4.0,0.034482758620689655,0.6666666666666666,2.0,1.0,0,2
streamlit,tiny_notebook/DeltaGenerator.py,3,1,3.0,3.0,0.0,78,22,80.17395684378863,1,1,2.0,0.047619047619047616,0.8571428571428571,3.0,0.0,0,1
streamlit,tiny_notebook/DeltaQueue.py,1,1,2.0,2.0,0.0,77,28,79.82359897864427,1,1,2.0,0.40625,1.0,2.0,0.0,0,0
streamlit,tiny_notebook/Notebook.py,15,0,3.0,3.0,0.0,106,29,100.0,1,1,3.0,0.23333333333333334,0.5555555555555556,4.0,0.0,1,6
streamlit,tiny_notebook/data_frame_proto.py,11,0,7.0,7.0,0.0,140,67,60.52571386712786,1,1,5.0,0.041666666666666664,1.0,2.0,0.0,0,3
